ATCC25975 NBRC3202 CO	1
NBRC3202 ATCC25975 CO	7
ATCC25975 UMB0004 CO	1
UMB0004 ATCC25975 CO	7
ATCC25975 SRW-OG1 CO	7
SRW-OG1 ATCC25975 CO	9
ATCC25975 FDAARGOS679 CO	7
FDAARGOS679 ATCC25975 CO	9
ATCC25975 GAD3 CO	7
GAD3 ATCC25975 CO	9
ATCC25975 LMG1861 CO	7
LMG1861 ATCC25975 CO	9
ATCC25975 Zhang CO	8
Zhang ATCC25975 CO	6
Ak2 DSM4028 CF	0
DSM4028 Ak2 CF	5
Ak2 Hxd3 CF	0
Hxd3 Ak2 CF	5
Ak2 DSM16219 CF	0
DSM16219 Ak2 CF	5
Ak2 DSM2032 CF	0
DSM2032 Ak2 CF	5
Ak2 JJ CF	0
JJ Ak2 CF	5
Ak2 HRM2 CF	0
HRM2 Ak2 CF	5
Ak2 MPOB CF	0
MPOB Ak2 CF	5
Ak2 DSM574 CF	0
DSM574 Ak2 CF	5
Ak2 Aspo-2 CF	0
Aspo-2 Ak2 CF	5
Ak2 R1dM1 CF	0
R1dM1 Ak2 CF	5
Ak2 DSM2638 CF	0
DSM2638 Ak2 CF	5
Ak2 DSM5692 CF	0
DSM5692 Ak2 CF	5
Ak2 ASO3-1 CF	0
ASO3-1 Ak2 CF	5
Ak2 RS-1 CF	0
RS-1 Ak2 CF	5
DSM15434 DSM684 CF	0
DSM684 DSM15434 CF	5
DSM15434 S52 CF	2
S52 DSM15434 CF	4
DSM15434 F0399 CF	3
F0399 DSM15434 CF	3
DSM15434 SB CF	3
SB DSM15434 CF	3
DSM15434 DSM2638 CF	0
DSM2638 DSM15434 CF	5
DSM15434 DSM2032 CF	0
DSM2032 DSM15434 CF	5
DSM15434 JJ CF	0
JJ DSM15434 CF	5
DSM15434 MPOB CF	0
MPOB DSM15434 CF	5
DSM15434 JF-5 CF	3
JF-5 DSM15434 CF	3
DSM15434 DSM574 CF	0
DSM574 DSM15434 CF	5
DSM15434 K288 CF	2
K288 DSM15434 CF	4
DSM15434 PAO1 CF	2
PAO1 DSM15434 CF	4
DSM15434 RS-1 CF	0
RS-1 DSM15434 CF	5
DSM15434 SI CF	0
SI DSM15434 CF	5
AMMD PAO1 CF	2
PAO1 AMMD CF	4
AMMD Bulgaricus CF	1
Bulgaricus AMMD CF	7
AMMD NBRC14164 CF	2
NBRC14164 AMMD CF	4
AMMD BJ001 CF	9
BJ001 AMMD CF	9
AMMD F2a CF	2
F2a AMMD CF	4
AMMD M38 CF	1
M38 AMMD CF	7
AMMD ICMP19499 CF	2
ICMP19499 AMMD CF	4
AMMD PS1 CF	2
PS1 AMMD CF	4
AMMD PFRJS14 CF	9
PFRJS14 AMMD CF	9
AMMD G2 CF	1
G2 AMMD CF	7
AMMD lac_ATCC CF	1
lac_ATCC AMMD CF	7
AMMD UMB0004 CF	1
UMB0004 AMMD CF	7
AMMD RS-1 CF	0
RS-1 AMMD CF	5
AMMD BIMB268 CF	9
BIMB268 AMMD CF	9
AMMD NBRC3202 CF	1
NBRC3202 AMMD CF	7
AMMD Zhang CF	1
Zhang AMMD CF	7
AMMD ATCC13525 CF	2
ATCC13525 AMMD CF	4
AMMD plant_ATCC CF	1
plant_ATCC AMMD CF	7
AMMD L48 CF	2
L48 AMMD CF	4
AMMD DSM2638 CF	0
DSM2638 AMMD CF	5
AMMD MEAM1 CF	9
MEAM1 AMMD CF	9
AMMD ORS2060 CF	9
ORS2060 AMMD CF	9
AMMD S52 CF	2
S52 AMMD CF	4
AMMD HL096PA1 CF	9
HL096PA1 AMMD CF	9
DSMA194 PAO1 CO	6
PAO1 DSMA194 CO	8
DSMA194 I1 CF	6
I1 DSMA194 CF	8
DSMA194 E1-9c CO	6
E1-9c DSMA194 CO	8
DSMA194 SRW-OG1 CO	6
SRW-OG1 DSMA194 CO	8
DSMA194 R2 CF	6
R2 DSMA194 CF	8
DSMA194 LMG1861 CO	6
LMG1861 DSMA194 CO	8
DSMA194 GAD3 CO	6
GAD3 DSMA194 CO	8
DSMA194 PCA CO	6
PCA DSMA194 CO	8
DSMA194 GS-15 CO	6
GS-15 DSMA194 CO	8
DSMA194 JF-1 CO	6
JF-1 DSMA194 CO	8
DSMA194 F0399 CO	6
F0399 DSMA194 CO	8
DSMA194 SZ CO	6
SZ DSMA194 CO	8
DSMA194 MCC318 CF	6
MCC318 DSMA194 CF	8
DSMA194 PFRJS14 CO	6
PFRJS14 DSMA194 CO	8
DSMA194 LM5 CF	6
LM5 DSMA194 CF	8
DSMA194 Rf4 CO	6
Rf4 DSMA194 CO	8
DSMA194 OnP31 CO	6
OnP31 DSMA194 CO	8
DSMA194 ORS2060 CO	6
ORS2060 DSMA194 CO	8
A12 PAO1 CF	2
PAO1 A12 CF	4
ATCC25196 WSM2075 CF	9
WSM2075 ATCC25196 CF	9
ATCC25196 S52 CF	2
S52 ATCC25196 CF	4
ATCC25196 SZ CF	1
SZ ATCC25196 CF	7
ATCC25196 PCA CF	1
PCA ATCC25196 CF	7
ATCC25196 M162 CF	9
M162 ATCC25196 CF	9
ATCC25196 CWAy CF	9
CWAy ATCC25196 CF	9
ATCC25196 WSM1271 CF	9
WSM1271 ATCC25196 CF	9
ATCC25196 bem CF	1
bem ATCC25196 CF	7
ATCC25196 L48 CF	2
L48 ATCC25196 CF	4
ATCC25196 DJ CF	2
DJ ATCC25196 CF	4
ATCC25196 ORS571 CF	9
ORS571 ATCC25196 CF	9
ATCC25196 GS-15 CF	1
GS-15 ATCC25196 CF	7
ATCC25196 Cppng1 CF	3
Cppng1 ATCC25196 CF	3
ATCC25196 DSM2626 CF	9
DSM2626 ATCC25196 CF	9
ATCC25196 Dd1Dgvc CF	3
Dd1Dgvc ATCC25196 CF	3
ATCC25196 F2a CF	2
F2a ATCC25196 CF	4
ATCC25196 Rf4 CF	1
Rf4 ATCC25196 CF	7
DSM2638 HI2424 CF	5
HI2424 DSM2638 CF	0
DSM2638 OK5 CO	5
OK5 DSM2638 CO	0
DSM2638 PAO1 CF	5
PAO1 DSM2638 CF	0
DSM2638 HB8 CF	5
HB8 DSM2638 CF	0
DSM2638 LV515 CF	5
LV515 DSM2638 CF	0
DSM2638 S52 CF	5
S52 DSM2638 CF	0
DSM2638 JCM30893 CF	5
JCM30893 DSM2638 CF	0
DSM2638 IT45 CF	5
IT45 DSM2638 CF	0
DSM2638 NCTC11831 CO	5
NCTC11831 DSM2638 CO	0
BJ5038 X14 CF	0
X14 BJ5038 CF	5
BJ5038 Nb255 CF	0
Nb255 BJ5038 CF	5
BJ5038 Nb231 CF	0
Nb231 BJ5038 CF	5
L45 S52 CF	2
S52 L45 CF	4
L45 PAO1 CF	2
PAO1 L45 CF	4
L45 L48 CF	2
L48 L45 CF	4
T6-13N ATCC27343 CO	3
ATCC27343 T6-13N CO	3
T6-13N WSM2075 CF	9
WSM2075 T6-13N CF	9
T6-13N WSM1271 CF	9
WSM1271 T6-13N CF	9
T6-13N TK24-YQS040 CF	3
TK24-YQS040 T6-13N CF	3
IO-1 ZAS-2 CF	3
ZAS-2 IO-1 CF	3
Rf4 X14 CF	0
X14 Rf4 CF	5
ATCC23270 PCA CF	3
PCA ATCC23270 CF	3
ATCC23270 SZ CF	3
SZ ATCC23270 CF	3
ATCC23270 PFRJS14 CF	3
PFRJS14 ATCC23270 CF	3
ATCC23270 GS-15 CF	3
GS-15 ATCC23270 CF	3
ATCC23270 HL096PA1 CF	3
HL096PA1 ATCC23270 CF	3
ATCC23270 Rf4 CF	3
Rf4 ATCC23270 CF	3
ATCC23270 bem CF	3
bem ATCC23270 CF	3
ATCC23270 ATCC33656 CO	3
ATCC33656 ATCC23270 CO	3
MLS10 TSA2s CF	7
TSA2s MLS10 CF	9
GS-15 HL096PA1 CF	7
HL096PA1 GS-15 CF	1
GS-15 J10fl CF	7
J10fl GS-15 CF	1
GS-15 PFRJS14 CF	3
PFRJS14 GS-15 CF	3
GS-15 L1-82 CO	3
L1-82 GS-15 CO	3
GS-15 MTH-04 CF	3
MTH-04 GS-15 CF	3
GS-15 Nb255 CF	0
Nb255 GS-15 CF	5
GS-15 X14 CF	0
X14 GS-15 CF	5
GS-15 Nc4 CF	0
Nc4 GS-15 CF	5
DS2 L1-82 CO	1
L1-82 DS2 CO	7
DS2 MCC318 CO	8
MCC318 DS2 CO	6
DS2 DSMA194 CO	8
DSMA194 DS2 CO	6
BA111 L1-82 CF	3
L1-82 BA111 CF	3
BA111 DSM16841 CF	8
DSM16841 BA111 CF	6
BA111 EH1 CF	0
EH1 BA111 CF	5
BA111 DSMA194 CF	8
DSMA194 BA111 CF	6
J4211 PAO1 CF	2
PAO1 J4211 CF	4
NBRC13350 NCTC11397 CF	3
NCTC11397 NBRC13350 CF	3
NBRC13350 R1dM1 CF	0
R1dM1 NBRC13350 CF	5
NBRC13350 PAO1 CF	2
PAO1 NBRC13350 CF	4
NBRC13350 NBRC3202 CF	1
NBRC3202 NBRC13350 CF	7
NBRC13350 plant_ATCC CF	1
plant_ATCC NBRC13350 CF	7
NBRC13350 T6-13N CF	3
T6-13N NBRC13350 CF	3
168 TSA2s CF	9
TSA2s 168 CF	9
BSS TSA2s CF	9
TSA2s BSS CF	9
DSM16841 MCC318 CF	6
MCC318 DSM16841 CF	8
DSM16841 I1 CF	6
I1 DSM16841 CF	8
DSM16841 LM5 CF	6
LM5 DSM16841 CF	8
DSM16841 R2 CF	6
R2 DSM16841 CF	8
AM1 Eco2 CF	2
Eco2 AM1 CF	4
AM1 Eco1 CF	2
Eco1 AM1 CF	4
AM1 Eco4 CF	2
Eco4 AM1 CF	4
AM1 Eco3 CF	2
Eco3 AM1 CF	4
AM1 SRCM102733 CF	1
SRCM102733 AM1 CF	7
bifi_JCM DSM16841 CF	8
DSM16841 bifi_JCM CF	6
bifi_JCM EH1 CF	0
EH1 bifi_JCM CF	5
bifi_JCM DSMA194 CF	8
DSMA194 bifi_JCM CF	6
bifi_JCM L1-82 CF	3
L1-82 bifi_JCM CF	3
OT25TZ90 PAO1 CF	2
PAO1 OT25TZ90 CF	4
DSM1 TSA2s CF	4
TSA2s DSM1 CF	2
NCTC_3000 X14 CF	0
X14 NCTC_3000 CF	5
DSM2626 T6-13N CF	9
T6-13N DSM2626 CF	9
DSM2626 plant_ATCC CF	1
plant_ATCC DSM2626 CF	7
DSM2626 G2 CF	1
G2 DSM2626 CF	7
DSM2626 lac_ATCC CF	1
lac_ATCC DSM2626 CF	7
DSM2626 NBRC3202 CF	1
NBRC3202 DSM2626 CF	7
DSM2626 PAO1 CF	2
PAO1 DSM2626 CF	4
DSM2626 Nc4 CF	0
Nc4 DSM2626 CF	5
DSM2626 R1dM1 CF	0
R1dM1 DSM2626 CF	5
DSM2626 M38 CF	1
M38 DSM2626 CF	7
DSM2626 NCTC11397 CF	9
NCTC11397 DSM2626 CF	9
DSM103284 plant_ATCC CF	1
plant_ATCC DSM103284 CF	7
DSM103284 DSM15434 CF	3
DSM15434 DSM103284 CF	3
DSM103284 LV515 CF	3
LV515 DSM103284 CF	3
DSM103284 OK5 CO	3
OK5 DSM103284 CO	3
DSM103284 Nb231 CF	0
Nb231 DSM103284 CF	5
DSM103284 NBRC3202 CF	1
NBRC3202 DSM103284 CF	7
DSM103284 Nb255 CF	0
Nb255 DSM103284 CF	5
DSM103284 M38 CF	1
M38 DSM103284 CF	7
DSM103284 X14 CF	0
X14 DSM103284 CF	5
DSM103284 DSM16041 CF	1
DSM16041 DSM103284 CF	7
DSM103284 NCTC11831 CO	3
NCTC11831 DSM103284 CO	3
DSM103284 DSM684 CF	0
DSM684 DSM103284 CF	5
DSM103284 DSM16219 CF	0
DSM16219 DSM103284 CF	5
DSM103284 lac_ATCC CF	1
lac_ATCC DSM103284 CF	7
DSM103284 G2 CF	1
G2 DSM103284 CF	7
K09-14 NBRC14164 CF	2
NBRC14164 K09-14 CF	4
EH1 R2 CF	5
R2 EH1 CF	0
EH1 I1 CF	5
I1 EH1 CF	0
FDAARGOS_1218 NBRC14164 CF	2
NBRC14164 FDAARGOS_1218 CF	4
DSM16041 LM5 CO	7
LM5 DSM16041 CO	1
DSM16041 MCC318 CO	8
MCC318 DSM16041 CO	6
DSM16041 DSM574 CF	0
DSM574 DSM16041 CF	5
DSM16041 MPOB CF	0
MPOB DSM16041 CF	5
DSM16041 DSM2032 CF	0
DSM2032 DSM16041 CF	5
DSM16041 JJ CF	0
JJ DSM16041 CF	5
DSM16041 DSM2638 CF	0
DSM2638 DSM16041 CF	5
DSM16041 SB CF	7
SB DSM16041 CF	1
DSM16041 NGAS638 CO	7
NGAS638 DSM16041 CO	1
DSM16041 SI CF	0
SI DSM16041 CF	5
DSM16041 RS-1 CF	0
RS-1 DSM16041 CF	5
DSM16041 PAO1 CF	2
PAO1 DSM16041 CF	4
ATCC51100 PAO1 CF	2
PAO1 ATCC51100 CF	4
Eco3 EnGen0336 CF	4
EnGen0336 Eco3 CF	2
Eco3 H1 CF	4
H1 Eco3 CF	2
Eco3 G1 CF	4
G1 Eco3 CF	2
C125 TSA2s CF	9
TSA2s C125 CF	9
DSM10331 plant_ATCC CF	1
plant_ATCC DSM10331 CF	7
DSM10331 GS-15 CF	1
GS-15 DSM10331 CF	3
DSM10331 IT45 CF	2
IT45 DSM10331 CF	4
DSM10331 NBRC3202 CF	1
NBRC3202 DSM10331 CF	7
DSM10331 Rf4 CF	1
Rf4 DSM10331 CF	3
DSM10331 M38 CF	1
M38 DSM10331 CF	7
DSM10331 SZ CF	1
SZ DSM10331 CF	3
DSM10331 PCA CF	1
PCA DSM10331 CF	3
DSM10331 PFRJS14 CF	3
PFRJS14 DSM10331 CF	3
DSM10331 G2 CF	1
G2 DSM10331 CF	7
DSM10331 lac_ATCC CF	1
lac_ATCC DSM10331 CF	7
DSM10331 HL096PA1 CF	3
HL096PA1 DSM10331 CF	3
DSM10331 MTH-04 CF	3
MTH-04 DSM10331 CF	3
DSM10331 MPOB CF	0
MPOB DSM10331 CF	5
ICMP19499 STM815 CF	4
STM815 ICMP19499 CF	2
ICMP19499 MC1 CF	4
MC1 ICMP19499 CF	2
L1-82 PCA CO	3
PCA L1-82 CO	3
L1-82 LMG1861 CO	7
LMG1861 L1-82 CO	1
L1-82 R2 CF	3
R2 L1-82 CF	3
L1-82 SRW-OG1 CO	7
SRW-OG1 L1-82 CO	1
L1-82 PAO1 CO	2
PAO1 L1-82 CO	4
L1-82 Rf4 CO	3
Rf4 L1-82 CO	3
L1-82 OnP31 CO	7
OnP31 L1-82 CO	1
L1-82 ORS2060 CO	7
ORS2060 L1-82 CO	1
L1-82 LM5 CF	3
LM5 L1-82 CF	3
L1-82 PFRJS14 CO	3
PFRJS14 L1-82 CO	3
L1-82 MCC318 CF	8
MCC318 L1-82 CF	6
L1-82 SZ CO	3
SZ L1-82 CO	3
MTH-04 PCA CF	3
PCA MTH-04 CF	3
MTH-04 SZ CF	3
SZ MTH-04 CF	3
MTH-04 Rf4 CF	3
Rf4 MTH-04 CF	3
MTH-04 PFRJS14 CF	3
PFRJS14 MTH-04 CF	3
1A Sp7 CF	9
Sp7 1A CF	9
MPOB S52 CF	5
S52 MPOB CF	0
MPOB plant_ATCC CF	5
plant_ATCC MPOB CF	0
MPOB OK5 CO	5
OK5 MPOB CO	0
MPOB NCTC11831 CO	5
NCTC11831 MPOB CO	0
MPOB NBRC3202 CF	5
NBRC3202 MPOB CF	0
LLTC96 TSA2s CF	9
TSA2s LLTC96 CF	9
Bc33 TSA2s CF	4
TSA2s Bc33 CF	2
GAD3 NGAS638 CO	9
NGAS638 GAD3 CO	7
GAD3 MCC318 CO	8
MCC318 GAD3 CO	6
GAD3 L1-82 CO	1
L1-82 GAD3 CO	7
GAD3 Nb255 CF	0
Nb255 GAD3 CF	5
GAD3 X14 CF	0
X14 GAD3 CF	5
CC55 F0399 CF	3
F0399 CC55 CF	3
Eco4 EnGen0336 CF	4
EnGen0336 Eco4 CF	2
Eco4 H1 CF	4
H1 Eco4 CF	2
Eco4 G1 CF	4
G1 Eco4 CF	2
Nb231 PAO1 CF	2
PAO1 Nb231 CF	4
Nb231 NCTC_3000 CF	5
NCTC_3000 Nb231 CF	0
Nb231 S52 CF	5
S52 Nb231 CF	0
NBRC3202 PFRJS14 CF	7
PFRJS14 NBRC3202 CF	1
NBRC3202 WSM2075 CF	7
WSM2075 NBRC3202 CF	1
NBRC3202 S52 CF	2
S52 NBRC3202 CF	4
NBRC3202 NGAS638 CO	7
NGAS638 NBRC3202 CO	1
NBRC3202 SB CF	7
SB NBRC3202 CF	1
NBRC3202 SI CF	0
SI NBRC3202 CF	5
NBRC3202 PAO1 CF	2
PAO1 NBRC3202 CF	4
NBRC3202 TK24-YQS040 CF	7
TK24-YQS040 NBRC3202 CF	1
NBRC3202 WSM1271 CF	7
WSM1271 NBRC3202 CF	1
BIMB268 HI2424 CF	9
HI2424 BIMB268 CF	9
BIMB268 STM815 CF	9
STM815 BIMB268 CF	9
BIMB268 DSM43827 CF	9
DSM43827 BIMB268 CF	9
BIMB268 MC1 CF	9
MC1 BIMB268 CF	9
HB8 M38 CF	1
M38 HB8 CF	7
HB8 Zhang CF	8
Zhang HB8 CF	6
HB8 JJ CF	0
JJ HB8 CF	5
HB8 UMB0004 CF	1
UMB0004 HB8 CF	7
HB8 RS-1 CF	0
RS-1 HB8 CF	5
HB8 NBRC3202 CF	1
NBRC3202 HB8 CF	7
HB8 PAO1 CF	2
PAO1 HB8 CF	4
HB8 lac_ATCC CF	3
lac_ATCC HB8 CF	3
HB8 plant_ATCC CF	1
plant_ATCC HB8 CF	7
E159 PAO1 CF	2
PAO1 E159 CF	4
ORS571 S52 CF	2
S52 ORS571 CF	4
ORS571 PAO1 CF	2
PAO1 ORS571 CF	4
ATCC9039 S52 CF	2
S52 ATCC9039 CF	4
ATCC9039 F2a CF	2
F2a ATCC9039 CF	4
ATCC9039 IT45 CF	2
IT45 ATCC9039 CF	4
ATCC9039 L48 CF	2
L48 ATCC9039 CF	4
ATCC9039 PAO1 CF	2
PAO1 ATCC9039 CF	4
DP3 Nb231 CF	0
Nb231 DP3 CF	5
DP3 Nb255 CF	0
Nb255 DP3 CF	5
DP3 X14 CF	0
X14 DP3 CF	5
S167 Sp7 CF	9
Sp7 S167 CF	9
JF-1 L1-82 CO	1
L1-82 JF-1 CO	7
NBRC3959 451SPAR CO	7
451SPAR NBRC3959 CO	1
MCC318 ORS2060 CO	6
ORS2060 MCC318 CO	8
MCC318 OnP31 CO	6
OnP31 MCC318 CO	8
MCC318 S52 CO	2
S52 MCC318 CO	4
MCC318 NCTC11831 CF	6
NCTC11831 MCC318 CF	8
MCC318 NRC-1 CO	6
NRC-1 MCC318 CO	8
MCC318 PFRJS14 CO	6
PFRJS14 MCC318 CO	8
MCC318 Zhang CO	6
Zhang MCC318 CO	8
MCC318 SRW-OG1 CO	6
SRW-OG1 MCC318 CO	8
MCC318 OK5 CF	6
OK5 MCC318 CF	8
MCC318 NBRC3202 CO	6
NBRC3202 MCC318 CO	8
MCC318 UMB0004 CO	6
UMB0004 MCC318 CO	8
MCC318 PAO1 CO	2
PAO1 MCC318 CO	4
CTG1 DSMA194 CO	8
DSMA194 CTG1 CO	6
CTG1 NCTC11831 CO	4
NCTC11831 CTG1 CO	2
CTG1 DSM16041 CF	1
DSM16041 CTG1 CF	7
CTG1 lac_ATCC CF	1
lac_ATCC CTG1 CF	7
CTG1 G2 CF	1
G2 CTG1 CF	7
CTG1 OK5 CO	4
OK5 CTG1 CO	2
CTG1 NBRC3202 CF	1
NBRC3202 CTG1 CF	7
CTG1 M38 CF	1
M38 CTG1 CF	7
CTG1 plant_ATCC CF	1
plant_ATCC CTG1 CF	7
CTG1 DSM15434 CF	4
DSM15434 CTG1 CF	2
CTG1 L1-82 CO	4
L1-82 CTG1 CO	2
F2a MC1 CF	4
MC1 F2a CF	2
F2a STM815 CF	4
STM815 F2a CF	2
F2a L45 CF	4
L45 F2a CF	2
F2a ORS571 CF	4
ORS571 F2a CF	2
F2a Nc4 CF	0
Nc4 F2a CF	5
F2a Nb231 CF	0
Nb231 F2a CF	5
F2a M162 CF	4
M162 F2a CF	2
F2a Nb255 CF	0
Nb255 F2a CF	5
F2a X14 CF	0
X14 F2a CF	5
F2a HI2424 CF	4
HI2424 F2a CF	2
F2a SM52 CF	4
SM52 F2a CF	2
E1-9c L1-82 CO	3
L1-82 E1-9c CO	3
DSM15272 DSM43827 CF	3
DSM43827 DSM15272 CF	3
DSM15272 L1-82 CO	1
L1-82 DSM15272 CO	3
DSM15272 DSM6578 CF	3
DSM6578 DSM15272 CF	3
DSM15272 MCC318 CO	8
MCC318 DSM15272 CO	6
DSM15272 DSM20109 CF	3
DSM20109 DSM15272 CF	3
DSM15272 LM5 CO	3
LM5 DSM15272 CO	3
DSM15272 DSM43183 CF	3
DSM43183 DSM15272 CF	3
DSM15272 DSMA194 CO	8
DSMA194 DSM15272 CO	6
DSM15272 UPMC901 CF	3
UPMC901 DSM15272 CF	3
DSM15272 DSM4252 CF	3
DSM4252 DSM15272 CF	3
DSM15272 NGAS638 CO	3
NGAS638 DSM15272 CO	3
ATCC51888 ICMP19499 CF	2
ICMP19499 ATCC51888 CF	4
ATCC51888 Nb255 CF	0
Nb255 ATCC51888 CF	5
ATCC51888 F2a CF	2
F2a ATCC51888 CF	4
ATCC51888 X14 CF	0
X14 ATCC51888 CF	5
ATCC51888 NBRC14164 CF	2
NBRC14164 ATCC51888 CF	4
ATCC51888 PAO1 CF	2
PAO1 ATCC51888 CF	4
ATCC51888 Nb231 CF	0
Nb231 ATCC51888 CF	5
ATCC51888 BIMB268 CF	9
BIMB268 ATCC51888 CF	9
ATCC51888 S52 CF	2
S52 ATCC51888 CF	4
ATCC51888 PS1 CF	2
PS1 ATCC51888 CF	4
ATCC51888 L48 CF	2
L48 ATCC51888 CF	4
Cppng1 PAO1 CF	2
PAO1 Cppng1 CF	4
Cppng1 Nc4 CF	0
Nc4 Cppng1 CF	5
H1 SRCM102733 CF	1
SRCM102733 H1 CF	1
ATCC43049 DSMA194 CO	8
DSMA194 ATCC43049 CO	6
ATCC43049 L1-82 CO	3
L1-82 ATCC43049 CO	3
MFe28 PAO1 CF	2
PAO1 MFe28 CF	4
PFRJS14 R1dM1 CF	0
R1dM1 PFRJS14 CF	5
PFRJS14 plant_ATCC CF	1
plant_ATCC PFRJS14 CF	7
PFRJS14 Rf4 CF	3
Rf4 PFRJS14 CF	3
PFRJS14 T6-13N CF	3
T6-13N PFRJS14 CF	3
PFRJS14 SZ CF	3
SZ PFRJS14 CF	3
MC1 X14 CF	0
X14 MC1 CF	5
MC1 NBRC14164 CF	2
NBRC14164 MC1 CF	4
MC1 PS1 CF	2
PS1 MC1 CF	4
MC1 Nb255 CF	0
Nb255 MC1 CF	5
MC1 Nb231 CF	0
Nb231 MC1 CF	5
MC1 PAO1 CF	2
PAO1 MC1 CF	4
MC1 S52 CF	2
S52 MC1 CF	4
NCTC11831 PAO1 CO	2
PAO1 NCTC11831 CO	4
NCTC11831 SI CO	0
SI NCTC11831 CO	5
NCTC11831 RS-1 CO	0
RS-1 NCTC11831 CO	5
NCTC11831 SB CO	3
SB NCTC11831 CO	3
NCTC11831 SRW-OG1 CO	9
SRW-OG1 NCTC11831 CO	9
NCTC11831 Aspo-2 CO	0
Aspo-2 NCTC11831 CO	5
NCTC11831 PFRJS14 CO	3
PFRJS14 NCTC11831 CO	3
NCTC11831 OnP31 CO	9
OnP31 NCTC11831 CO	9
NCTC11831 ORS2060 CO	9
ORS2060 NCTC11831 CO	9
DSM2522 TSA2s CF	7
TSA2s DSM2522 CF	1
1014CHN ATCC25975 CO	3
ATCC25975 1014CHN CO	3
1014CHN ATCC27343 CO	3
ATCC27343 1014CHN CO	3
1014CHN 451SPAR CO	3
451SPAR 1014CHN CO	3
1014CHN NGAS638 CO	3
NGAS638 1014CHN CO	3
1014CHN RS-1 CF	0
RS-1 1014CHN CF	5
1014CHN CICC22518 CF	3
CICC22518 1014CHN CF	3
1014CHN SI CF	0
SI 1014CHN CF	5
1014CHN DSM12680 CF	3
DSM12680 1014CHN CF	3
1014CHN LM5 CO	3
LM5 1014CHN CO	3
1014CHN MCC318 CO	8
MCC318 1014CHN CO	6
1014CHN JJ CF	0
JJ 1014CHN CF	5
1014CHN DSM2032 CF	0
DSM2032 1014CHN CF	5
1014CHN MPOB CF	0
MPOB 1014CHN CF	5
1014CHN Aspo-2 CF	0
Aspo-2 1014CHN CF	5
1014CHN DSM574 CF	0
DSM574 1014CHN CF	5
1014CHN DSM103284 CF	3
DSM103284 1014CHN CF	3
1014CHN SB CF	3
SB 1014CHN CF	3
1014CHN DSM2638 CF	0
DSM2638 1014CHN CF	5
11B JF-5 CF	3
JF-5 11B CF	3
11B ATCC33913 CF	3
ATCC33913 11B CF	3
11B DSM15272 CF	3
DSM15272 11B CF	3
11B F0399 CF	3
F0399 11B CF	3
11B PAO1 CF	2
PAO1 11B CF	4
11B 12D1 CF	7
12D1 11B CF	9
11B DJ CF	2
DJ 11B CF	4
11B S52 CF	2
S52 11B CF	4
11B K288 CF	2
K288 11B CF	4
11B ATCC12561 CF	3
ATCC12561 11B CF	3
PCA X14 CF	0
X14 PCA CF	5
PCA PFRJS14 CF	3
PFRJS14 PCA CF	3
Core76869_3 Core247156_1 CO	4
Core160488_1 Core247156_1 CO	4
Core100226_1 Core261594_1 CO	2
Core100226_1 Core198094_1 CO	2
Core76869_3 Core62977_3 CO	4
Core160488_1 Core62977_3 CO	4
Core176299_3 168 CO	7
Eco3 168 CO	4
Core316407_3 168 CO	4
Core176299_3 Core272626_1 CO	5
Core176299_3 Eco3 CO	2
Core176299_3 Core316407_3 CO	2
PAO1 168 CO	4
Core176299_3 PAO1 CO	2
Core247156_1 Core76869_3 CO	2
Core247156_1 Core160488_1 CO	2
Core261594_1 Core100226_1 CO	4
Core198094_1 Core100226_1 CO	4
Core62977_3 Core76869_3 CO	2
Core62977_3 Core160488_1 CO	2
168 Core176299_3 CO	1
168 Eco3 CO	2
168 Core316407_3 CO	2
Core272626_1 Core176299_3 CO	0
Eco3 Core176299_3 CO	4
Core316407_3 Core176299_3 CO	4
168 PAO1 CO	2
PAO1 Core176299_3 CO	4
